EventID,TaskGroupID,TaskID,TaskType,ObjectName,RescName,RescNum,RescEffect,ImageDir,NameKor,NameEng,TextKor,TextEng,System
11201,2083,51086,time,null,null,null,1000,null,null,null,null,null,null
11201,2083,51087,walk,obj_grandpa,spot_store_counter1,null,null,null,null,null,null,null,null
11201,2083,51088,portrait,null,portrait_elderly,1,1,null,할아버지,Elderly,"“아아, 학생. 저번엔 고마웠네.”","“Aah, thank you for helping me out last time. ”",null
11201,2083,51089,portrait,null,portrait_elderly,1,1,null,할아버지,Elderly,“덕분에 사려던 건 잘 샀어.”,“I bought the cleaning kit thanks to you. ”,null
11201,2083,51090,portrait,null,portrait_elderly,1,1,null,할아버지,Elderly,"“허허, 쑥스러워하지 말게나. 이 음료수 하나는 학생이 먹게.”","“Hoho, a humble person you are. Please, take this drink as a token of appreciation. ”",null
11201,2083,51091,portrait,null,portrait_elderly,0,1,null,할아버지,Elderly,"“아, 그리고…”","“Oh, and... ”",null
11201,2083,51092,sfx,null,sfx_item_get,1,5,null,null,null,null,null,null
11201,2083,51093,narrative,null,null,null,1,null,null,null,“페퍼 스프레이를 받았다.”,“You got a pepper spray can. ”,null
11201,2083,51094,portrait,null,portrait_elderly,0,1,null,할아버지,Elderly,“이 동네는 위험해… 혹시 이상한 놈과 마주친다면 쓰게.”,“It's never safe to live in this area; use it wisely. ”,null
11201,2083,51095,portrait,null,portrait_elderly,0,1,null,할아버지,Elderly,“근방에 신상공개된 범죄자가 돌아다니는 모양이여.”,“It seems there's an ex-convict in town whose information has been disclosed.”,null
11201,2083,51096,portrait,null,portrait_elderly,0,1,null,할아버지,Elderly,"“인상착의 외워두고, 여차하면 확 뿌려버려.”","“Memorize what he looks like, and use the spray if he tries anything funny. ”",null
11201,2083,51097,portrait,null,portrait_elderly,0,1,null,할아버지,Elderly,“고럼 안전하시게.”,"“Stay safe, child. ”",null
11201,2083,51098,portrait,null,null,null,0,null,null,null,null,null,null
11201,2083,51099,walk,obj_grandpa,spot_store_in1,null,null,null,null,null,null,null,null
11201,2083,51100,sfx,null,sfx_chime,1,1,null,null,null,null,null,null
11201,2083,51101,narrative,null,null,null,1,null,null,null,“[페퍼 스프레이 같은 아이템은 자동으로 사용할 수 있습니다. ]”,“[Items like pepper spray can be used automatically.]”,null
11201,2083,51102,narrative,null,null,null,0,null,null,null,null,null,3011
11202,2084,51103,bgm,null,0,1,0,null,null,null,null,null,null
11202,2084,51104,walk,obj_camera,spot_trash1,null,5000,null,null,null,null,null,null
11202,2084,51105,time,null,null,null,1000,null,null,null,null,null,null
11202,2084,51106,portrait,null,portrait_ghost,0,1,null,???,???,“…”,“…”,null
11202,2084,51107,portrait,null,null,null,0,null,null,null,null,null,null
11202,2084,51108,time,null,null,null,1000,null,null,null,null,null,null
11202,2084,51109,walk,obj_camera,obj_player,null,5000,null,null,null,null,null,null
11203,2085,51110,image3,null,img_turn0,0,1,255_255_255_1,null,null,null,null,null
11203,2085,51111,animation,image3,anim_img17_middle,null,0,null,null,null,null,null,null
11203,2085,51112,time,null,null,null,1000,null,null,null,null,null,null
11203,2085,51113,narrative,null,null,null,1,null,null,null,“문고리에 부적이 붙어있다.”,“There's a talisman on the doorknob. ”,null
11203,2085,51114,narrative,null,null,null,1,null,null,null,“전에 봤던 것과 같은 종류 같다.”,“It's the same kind you've seen before. ”,null
11203,2085,51115,narrative,null,null,null,0,null,null,null,null,null,null
11203,2085,51116,image2,null,img_turn1,0,1,255_255_255_1,null,null,null,null,null
11203,2085,51117,image2,null,img_turn1,0,2,0_0_0_1,null,null,null,null,null
11203,2085,51118,image3,null,img_turn5,0,1,255_255_255_1,null,null,null,null,null
11203,2085,51119,narrative,null,null,null,1,null,null,null,“…”,“…”,null
11203,2085,51120,narrative,null,null,null,0,null,null,null,null,null,null
11203,2085,51121,image2,null,img_turn2,0,1,255_255_255_1,null,null,null,null,null
11203,2085,51122,time,null,null,null,250,null,null,null,null,null,null
11203,2085,51123,image2,null,img_turn3,0,1,255_255_255_1,null,null,null,null,null
11203,2085,51124,time,null,null,null,250,null,null,null,null,null,null
11203,2085,51125,image2,null,img_turn4,0,1,255_255_255_1,null,null,null,null,null
11203,2085,51126,bgm,null,0,1,0,null,null,null,null,null,null
11203,2085,51127,time,null,null,null,5000,null,null,null,null,null,null
11203,2085,51128,sfx,null,sfx_bare_steps,1,1,null,null,null,null,null,null
11203,2085,51129,image2,null,img_turn4,0,3000,255_255_255_0,null,null,null,null,null
11203,2085,51130,time,null,null,null,3000,null,null,null,null,null,null
11203,2085,51131,narrative,null,null,null,1,null,null,null,“낯선 여자는 건물 밖으로 사라졌다. ”,“The unfamiliar woman disappeared outside the building.”,null
11203,2085,51132,narrative,null,null,null,0,null,null,null,null,null,null
11203,2085,51133,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11203,2085,51134,image3,null,img_turn5,0,0,0_0_0_0,null,null,null,null,null
11203,2085,51135,object,obj_player,spr_girl_idle,0,1,255_255_255_1,null,null,null,null,null
11203,2085,51136,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
11204,2086,51137,sfx,null,sfx_scattering,1,5,null,null,null,null,null,null
11204,2086,51138,object,obj_player,spr_girl_idle,3,1,255_255_255_1,null,null,null,null,null
11204,2087,51139,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11204,2087,51140,spawn,obj_player,spot_door105_1,0,1,255_255_255_1,null,null,null,null,null
11204,2087,51141,spawn,obj_beans,spot_nextdoor,0,1,255_255_255_1,null,null,null,null,null
11204,2087,51142,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
11204,2087,51143,narrative,null,null,null,1,null,null,null,“팥이 뿌려져있다. ”,“There are red beans scattered on the floor. ”,null
11204,2087,51144,narrative,null,null,null,0,null,null,null,null,null,null
11205,2088,51145,bgm,null,0,1,0,null,null,null,null,null,null
11205,2088,51146,sfx,null,sfx_scattering,1,5,null,null,null,null,null,null
11205,2088,51147,object,obj_room_door1,spr_room_door,4,1,255_255_255_1,null,null,null,null,null
11205,2088,51148,time,null,null,null,250,null,null,null,null,null,null
11205,2088,51149,object,obj_room_door1,spr_room_door,0,1,255_255_255_1,null,null,null,null,null
11205,2088,51150,object,obj_player,spr_girl_idle,3,1,255_255_255_1,null,null,null,null,null
11205,2088,51151,animation,obj_room_door1,anim_hole_arm,null,0,null,null,null,null,null,null
11205,2088,51152,time,null,null,null,3000,null,null,null,null,null,null
11205,2088,51153,object,obj_room_door1,spr_room_door,0,1,255_255_255_1,null,null,null,null,null
11205,2088,51154,bgm,null,0,1,1,null,null,null,null,null,null
11301,2089,51155,bgm,null,0,1,0,null,null,null,null,null,null
11301,2089,51156,sfx,null,sfx_criminal_alert,1,4,null,null,null,null,null,null
11301,2089,51157,animation,obj_phone_inner,anim_criminal_warning,null,0,null,null,null,null,null,null
11301,2089,51158,animation,obj_phone_inner,anim_phone_on,null,0,null,null,null,null,null,null
11301,2089,51159,sfx,null,sfx_criminal_alert,1,0,null,null,null,null,null,null
11301,2089,51160,sfx,null,sfx_chime,1,5,null,null,null,null,null,null
11301,2089,51161,spawn,obj_criminal_s,spot_store_in1,0,1,255_255_255_1,null,null,null,null,null
11301,2089,51162,walk,obj_criminal_s,spot_store_counter1,null,null,null,null,null,null,null,null
11301,2089,51163,time,null,null,null,3000,null,null,null,null,null,null
11301,2089,51164,portrait,null,portrait_criminal_store,0,1,null,???,???,“벤보로 레드. 한 갑.”,“One Benboro. Red. ”,null
11301,2089,51165,portrait,null,null,null,0,null,null,null,null,null,null
11301,2089,51166,time,null,null,null,1000,null,null,null,null,null,null
11301,2089,51167,object,obj_player,spr_girl_store_idle,3,1,255_255_255_1,null,null,null,null,null
11301,2089,51168,time,null,null,null,1000,null,null,null,null,null,null
11301,2089,51169,object,obj_player,spr_girl_store_idle,1,1,255_255_255_1,null,null,null,null,null
11301,2089,51170,time,null,null,null,1000,null,null,null,null,null,null
11301,2089,51171,sfx,null,sfx_payed,1,1,null,null,null,null,null,null
11301,2089,51172,time,null,null,null,3000,null,null,null,null,null,null
11301,2089,51173,portrait,null,portrait_criminal_store,0,1,null,???,???,“야. ”,“Hey. ”,null
11301,2089,51174,portrait,null,null,null,0,null,null,null,null,null,null
11301,2089,51175,time,null,null,null,1000,null,null,null,null,null,null
11301,2089,51176,bgm,null,bgm_criminal,1,4,null,null,null,null,null,null
11301,2089,51177,portrait,null,portrait_criminal_store,0,1,null,???,???,“나 알지?”,"“You know who I am, don't you. ”",1011
11301,2090,51178,portrait,null,portrait_criminal_store,1,1,null,전과자,Criminal,"“지X하지마, 씨X.”","“Don't you F**K with me, b*tch. ”",null
11301,2090,51179,portrait,null,portrait_criminal_store,1,1,null,전과자,Criminal,“아까 알림 소리 존나 크게 들리던데?”,“I heard your alarm blasting off from a mile away. ”,null
11301,2090,51180,portrait,null,portrait_criminal_store,1,1,null,전과자,Criminal,“이씨X 내가 뭘 잘못했다고 이딴 취급인데?”,"“What the f**k did I even do to deserve this, huh?”",null
11301,2090,51181,portrait,null,portrait_criminal_store,1,1,null,전과자,Criminal,“먼저 친 놈이 알아서 자빠져 죽은 게 내 탓이냐?”,"“It was his fault for accidentally hitting his head too hard on the floor, why do people blame me for his death? ”",null
11301,2090,51182,portrait,null,portrait_criminal_store,1,1,null,전과자,Criminal,"“그 따위로 쳐다보지마, 씨XX아.”","“Don't you dare give me that look, you c***. ”",null
11301,2090,51183,portrait,null,portrait_criminal_store,1,1,null,전과자,Criminal,"“깜빵도 몇 번 가다보면 익숙해지던데 왜, 네 얼굴도 찢어줘?!”","“I'd already gone to jail a few times, what's another 2 years? How about I shred YOUR face too, huh? ”",null
11301,2090,51184,portrait,null,null,null,0,null,null,null,null,null,null
11301,2090,51185,bgm,null,bgm_danger,1,2,null,null,null,null,null,null
11301,2090,51186,object,obj_criminal_s,spr_criminal_attack,0,1,255_255_255_1,null,null,null,null,null
11301,2090,51187,run,obj_criminal_s,obj_player_close,0,null,null,null,null,null,null,1043
11301,2091,51188,sfx,null,sfx_spray,1,5,null,null,null,null,null,null
11301,2091,51189,object,obj_criminal_s,spr_criminal_sprayed,0,1,255_255_255_1,null,null,null,null,null
11301,2091,51190,time,null,null,null,1000,null,null,null,null,null,null
11301,2091,51191,portrait,null,portrait_criminal_store,2,1,null,전과자,Criminal,“으아아악!!!”,“AHHGH!!!”,null
11301,2091,51192,portrait,null,portrait_criminal_store,2,1,null,전과자,Criminal,"“씨X!!! 미친X, 콜록, 콜록… 이 씨XX이!!!”","“F**K!!! Crazy b*tch, *cough* *cough*... You little C**T!!! ”",null
11301,2091,51193,narrative,null,null,null,1,null,null,null,“살짝 빗나갔지만 효과가 있었다.”,"“You missed a little bit, but it worked. ”",null
11301,2091,51194,narrative,null,null,null,1,null,null,null,“당신은 서둘러 112를 누른다.”,“You hurriedly call 911. ”,null
11301,2091,51195,narrative,null,null,null,0,null,null,null,null,null,null
11301,2091,51196,object,obj_criminal_s,spr_criminal_attack,0,1,255_255_255_1,null,null,null,null,null
11301,2091,51197,portrait,null,portrait_criminal_store,3,1,null,전과자,Criminal,“죽여버린다!!!”,“I'll F**KING KILL YOU!!! ”,null
11301,2091,51198,portrait,null,null,null,0,null,null,null,null,null,null
11301,2091,51199,sfx,null,sfx_chime,1,5,null,null,null,null,null,null
11301,2091,51200,portrait,null,portrait_man_s,3,1,null,남자,Man,“어?”,“Wh-wha?”,null
11301,2091,51201,portrait,null,portrait_man_s,2,1,null,남자,Man,"“이, 이 미친 새X가!”",“Y-you b*stard!”,null
11301,2091,51202,portrait,null,null,null,0,null,null,null,null,null,null
11301,2091,51203,run,obj_stalker,spot_store_counter1,null,null,null,null,null,null,null,null
11301,2091,51204,object,obj_criminal_s,spr_criminal_knock,0,1,255_255_255_1,null,null,null,null,null
11301,2091,51205,walk,obj_criminal_s,spot_knockover,null,null,null,null,null,null,null,null
11301,2091,51206,sfx,null,sfx_thump,1,5,null,null,null,null,null,null
11301,2091,51207,object,obj_criminal_s,spr_criminal_knock,0,1,255_255_255_1,null,null,null,null,null
11301,2091,51208,portrait,null,portrait_criminal_store,3,1,null,전과자,Criminal,"“콜록, 콜록… 으윽.”",“*cough* *cough*... uff. ”,null
11301,2091,51209,portrait,null,portrait_criminal_store,3,1,null,전과자,Criminal,"“너, 너 내가 꼭 죽인다.”","“I, I promise I'll kill you soon. ”",null
11301,2091,51210,portrait,null,portrait_criminal_store,3,1,null,전과자,Criminal,"“놔, 씨X!”","“Let GO, YOU LITTLE SH*T! ”",null
11301,2091,51211,portrait,null,null,null,0,null,null,null,null,null,null
11301,2091,51212,sfx,null,sfx_thump,1,5,null,null,null,null,null,null
11301,2091,51213,object,obj_criminal_s,spr_criminal_kick,0,1,255_255_255_1,null,null,null,null,null
11301,2091,51214,object,obj_stalker,spr_sub_fall,0,1,255_255_255_1,null,null,null,null,null
11301,2091,51215,object,obj_stalker,spr_sub_fall,1,1,255_255_255_1,null,null,null,null,null
11301,2091,51216,run,obj_criminal_s,spot_store_in1,null,null,null,null,null,null,null,null
11301,2091,51217,sfx,null,sfx_chime,1,5,null,null,null,null,null,null
11301,2091,51218,portrait,null,portrait_man_s,6,1,null,남자,Man,“으윽…”,“Ugh...”,null
11301,2091,51219,portrait,null,portrait_man_s,7,1,null,남자,Man,“제가 뒤쫓아 갈 테니까 경찰에 신고하세요!”,"“I'll go after him, you call the police! ”",null
11301,2091,51220,portrait,null,null,null,0,null,null,null,null,null,null
11301,2091,51221,run,obj_stalker,spot_store_in1,null,null,null,null,null,null,null,null
11301,2091,51222,sfx,null,sfx_chime,1,5,null,null,null,null,null,null
11301,2091,51223,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11301,2091,51224,narrative,null,null,null,1,null,null,null,"“…이후 경찰이 도착했지만, 퇴근 할 때까지 잡혔다는 말은 못 들었다. ”","“...The police arrived, but you didn't hear anything about the convict even after you got off work. ”",null
11301,2091,51225,spawn,obj_stalker,spot_store_out2,0,1,255_255_255_1,null,null,null,null,null
11301,2091,51226,narrative,null,null,null,0,null,null,null,null,null,3011
11302,2092,51227,time,null,null,null,1000,null,null,null,null,null,null
11302,2092,51228,object,obj_stalker,spr_sub_idle,0,1,255_255_255_1,null,null,null,null,null
11302,2092,51229,portrait,null,portrait_man_s,8,1,null,남자,Man,“아…”,“Oh...”,null
11302,2092,51230,portrait,null,portrait_man_s,9,1,null,남자,Man,“그… 죄송해요. 놓쳐버렸어요. 제가 조금만 더 빨랐어도…”,“I... sorry. I lost him. If I were just a teansy bit quicker... ”,null
11302,2092,51231,portrait,null,portrait_man_s,10,1,null,남자,Man,“그래도 아마 조만간 잡힐 거예요. 저도 증언할거고요.”,“But I'm sure the police will take care of him. I'll give my own testimony as well. ”,null
11302,2092,51232,portrait,null,portrait_man_s,8,1,null,남자,Man,“혹시 내일도 일하시나요?”,“Are you planning to work tomorrow as well? ”,null
11302,2092,51233,portrait,null,portrait_man_s,9,1,null,남자,Man,“안 오시는 게 좋지 않을까요…”,“I really don't think you should... ”,null
11302,2092,51234,portrait,null,portrait_man_s,9,1,null,남자,Man,“또 마주칠 수도 있잖아요.”,“Who knows when he'll come by again? ”,null
11302,2092,51235,portrait,null,portrait_man_s,8,1,null,남자,Man,“음…”,“Hmm...”,null
11302,2092,51236,portrait,null,portrait_man_s,8,1,null,남자,Man,"“혹시 모르니, 이거 받아두실래요?”","“Say, can you keep this just to be sure? ”",null
11302,2092,51237,narrative,null,null,null,1,null,null,null,“전화번호가 적힌 쪽지다.”,“He passes you a small note with his phone number scribbled on it.”,null
11302,2092,51238,portrait,null,portrait_man_s,8,1,null,남자,Man,"“저는 이 근처 원룸에 살고 있으니까, 경찰을 부른 후에도 불안하시면 연락하세요.”","“I live in one of the buildings close to the store. If you feel unsafe after calling the cops, contact me. ”",null
11302,2092,51239,portrait,null,portrait_man_s,10,1,null,남자,Man,“그 때는 야구 배트라도 들고 올게요.”,“I'll bring a baseball bat with me or something. ”,null
11302,2092,51240,portrait,null,portrait_man_s,8,1,null,남자,Man,“그럼 저는 이만 들어가볼게요. 안전하세요.”,"“Well then, I'm off. Stay safe. ”",null
11302,2092,51241,portrait,null,null,null,0,null,null,null,null,null,null
11302,2092,51242,walk,obj_stalker,spot_map_store_left,null,null,null,null,null,null,null,null
11302,2092,51243,spawn,obj_stalker,null,null,0,null,null,null,null,null,null
11302,2092,51244,narrative,null,null,null,1,null,null,null,“당신은 강도와 또 맞닥뜨리는 것이 두렵다. ”,“You're afraid of running into the criminal again. ”,null
11302,2092,51245,narrative,null,null,null,1,null,null,null,“하지만 저 남자를 이 일에 끌어들이는 것이 과연 좋은 생각인가? ”,“But you're not sure if getting him involved is a good idea. ”,null
11302,2092,51246,narrative,null,null,null,1,null,null,null,“다음엔 코피 정도로 끝나지 않을 수 있다. ”,“The man might get worse injuries than just a nosebleed. ”,null
11302,2092,51247,narrative,null,null,null,1,null,null,null,“쪽지를 어떻게 할까?”,“What would you like to do with the note? ”,1012
11302,2093,51248,narrative,null,null,null,1,null,null,null,“당신은 남을 도와주려다 살해당한 사람들의 기사를 본 적이 있다.”,“You remember reading several news articles of people who died trying to help others out. ”,null
11302,2093,51249,narrative,null,null,null,1,null,null,null,“그런 일이 일어나지 않기를 바라며 쪽지를 버렸다.”,"“You throw the note into the trash can, hoping that doesn't happen to the man. ”",2095
11302,2094,51250,narrative,null,null,null,1,null,null,null,“그래도 1:1보다는 2:1이 유리할 수 있다. ”,“You think 2 against 1 is still going to be safer than 1 against 1. ”,null
11302,2094,51251,narrative,null,null,null,1,null,null,null,“당신은 번호를 저장했다.”,“You saved his number on your phone. ”,2095
11302,2095,51252,narrative,null,null,null,0,null,null,null,null,null,null
11303,2096,51253,bgm,null,bgm_creepy2,1,4,null,null,null,null,null,null
11303,2096,51254,image2,null,img_talisman2,0,1,255_255_255_1,null,null,null,null,null
11303,2096,51255,narrative,null,null,null,1,null,null,null,“…”,“…”,null
11303,2096,51256,narrative,null,null,null,1,null,null,null,“당신은 집주인께 전화를 걸었다.”,“You called the landlord. ”,null
11303,2096,51257,narrative,null,null,null,0,null,null,null,null,null,null
11303,2096,51258,sfx,null,sfx_phone_calling,1,1,null,null,null,null,null,null
11303,2096,51259,portrait,null,portrait_landlord,0,1,null,집주인,Landlord,"“어어, 학생! 무슨 일이야?”","“Hi, sweety! What is it? ”",null
11303,2096,51260,portrait,null,portrait_landlord,4,1,null,집주인,Landlord,“오전 7시부터 오후 3시 사이?”,“Time between 7AM to 3PM? ”,null
11303,2096,51261,portrait,null,portrait_landlord,4,1,null,집주인,Landlord,“으음… 기다려봐.”,"“Okay, hold on juuuust a sec... ”",null
11303,2096,51262,portrait,null,portrait_landlord,0,1,null,집주인,Landlord,“… … …”,“... ... ...”,null
11303,2096,51263,portrait,null,portrait_landlord,4,1,null,집주인,Landlord,"“음. 들락날락한 사람은 좀 있는데, 다 세입자야. 딱히 수상한 사람은 없어.”","“Well, there were some people that went through the entrance, but they're all tenants. I don't see any strangers. ”",null
11303,2096,51264,portrait,null,portrait_landlord,0,1,null,집주인,Landlord,“응? 학생 집 쪽으로?”,“Hmm? Toward your room? ”,null
11303,2096,51265,portrait,null,portrait_landlord,0,1,null,집주인,Landlord,“이 CCTV로는 드나드는 사람 밖에 못 봐. 학생 방으로 갔는지는 모르겠는 걸. ”,"“I can only see people passing by the door with this security cam, so I can't see who went to your room. ”",null
11303,2096,51266,portrait,null,portrait_landlord,0,1,null,집주인,Landlord,"“혹시 보고 싶으면 영상 보내주구. 어떡해, 보내줄까?”","“If you want to see for yourself, I can send you the footage. What do you say? You want it? ”",null
11303,2096,51267,portrait,null,portrait_landlord,0,1,null,집주인,Landlord,“그래? 음… 알았어. 그럼 들어가~”,"“No? Well... okay, then. Bye now. ”",null
11303,2096,51268,portrait,null,null,null,0,null,null,null,null,null,null
11303,2096,51269,sfx,null,sfx_phone_off,1,1,null,null,null,null,null,null
11303,2096,51270,narrative,null,null,null,1,null,null,null,“불길하다. 무슨 의미로 붙인 부적인지 모르겠다.”,“It's giving off bad omen. You have no idea what this means. ”,null
11303,2096,51271,narrative,null,null,null,1,null,null,null,“뭔가가 나가지 못하도록 막으려는 것인가? ”,“Is it to keep something in your room? ”,null
11303,2096,51272,narrative,null,null,null,1,null,null,null,“혹은 뭔가를 불러들이는 것인가? ”,“Or is it to call something in? ”,null
11303,2096,51273,narrative,null,null,null,1,null,null,null,“어떻게 할까?”,“What will you do? ”,1013
11303,2097,51274,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
11303,2097,51275,sfx,null,sfx_paper_rip1,1,1,null,null,null,null,null,null
11303,2097,51276,sfx,null,sfx_paper_rip2,1,1,null,null,null,null,null,null
11303,2097,51277,sfx,null,sfx_paper_rip3,1,1,null,null,null,null,null,null
11303,2097,51278,image2,null,img_talisman3,0,1,0_0_0_0,null,null,null,null,null
11303,2097,51279,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11303,2097,51280,narrative,null,null,null,1,null,null,null,“할 수 있는 한 전부 떼어냈다.”,"“You take all the talisman off the door, as cleanly as possible. ”",null
11303,2097,51281,narrative,null,null,null,1,null,null,null,“오늘은 잠이 잘 올 것 같다.”,“You have a feeling you'll get a goodnight sleep. ”,null
11303,2097,51282,narrative,null,null,null,0,null,null,null,null,null,2099
11303,2098,51283,narrative,null,null,null,1,null,null,null,“당신은 부적을 내버려두고 그냥 들어가기로 했다.”,“You decided to leave the talisman as is and headed inside. ”,null
11303,2098,51284,narrative,null,null,null,0,null,null,null,null,null,2099
11303,2099,51285,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11303,2099,51286,image2,null,img_talisman2,0,0,0_0_0_0,null,null,null,null,null
11303,2099,51287,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
11304,2100,51288,image1,null,img_coverall,0,1,0_0_0_1,null,null,null,null,null
11304,2100,51289,object,obj_bed,spr_bed2,5,1,255_255_255_1,null,null,null,null,null
11304,2100,51290,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
11304,2100,51291,bgm,null,0,1,3,null,null,null,null,null,null
11304,2100,51292,walk,obj_player,spot_kitchen,null,null,null,null,null,null,null,null
11304,2100,51293,object,obj_player,spr_girl_idle,2,1,255_255_255_1,null,null,null,null,null
11304,2100,51294,time,null,null,null,1000,null,null,null,null,null,null
11304,2100,51295,walk,obj_player,spot_bed,null,null,null,null,null,null,null,null
11304,2100,51296,object,obj_player,spr_girl_idle,1,1,255_255_255_1,null,null,null,null,null
11304,2100,51297,time,null,null,null,1000,null,null,null,null,null,null
11304,2100,51298,sfx,null,sfx_tinnitus,5,1,null,null,null,null,null,null
11304,2100,51299,image2,null,img_clothes,0,1,255_255_255_1,null,null,null,null,null
11304,2100,51300,time,null,null,null,5000,null,null,null,null,null,null
11304,2100,51301,time,null,null,null,250,null,null,null,null,null,9012
11305,2101,51302,narrative,null,null,null,1,null,null,null,“숨이 가빠져온다.”,“Your throat dries up and every breath you take scratches your lungs. ”,null
11305,2101,51303,narrative,null,null,null,1,null,null,null,"“집 안에서도, 밖에서도 안전하지 못하다. 달리 갈 수 있는 곳도 없다.”","“You're not safe not only outside, but inside as well. You have nowhere else to go, too. ”",null
11305,2101,51304,narrative,null,null,null,1,null,null,null,“경찰에 신고한들 달라지는 것이 있을까.”,"“Even if you call the cops, what difference will it make? ”",null
11305,2101,51305,narrative,null,null,null,0,null,null,null,null,null,null
11305,2101,51306,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11305,2101,51307,narrative,null,null,null,1,null,null,null,“당신은 침대 위의 옷을 전부 수납장으로 던져 넣었다.”,“You threw all the clothes on the bed into the drawer. ”,null
11305,2101,51308,narrative,null,null,null,1,null,null,null,“그리고 한동안 멍하니 침대를 쳐다봤다.”,"“You stood frozen, staring at the bed for a while. ”",null
11305,2101,51309,narrative,null,null,null,0,null,null,null,null,null,null
11305,2101,51310,object,obj_bed,spr_bed2,0,1,255_255_255_1,null,null,null,null,null
11305,2101,51311,image2,null,img_clothes,0,0,255_255_255_0,null,null,null,null,null
11305,2101,51312,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
11306,2102,51313,sfx,null,sfx_knock1,1,1,null,null,null,null,null,null
11306,2102,51314,object,obj_player,spr_girl_idle,3,1,255_255_255_1,null,null,null,null,null
11306,2102,51315,time,null,null,null,1000,null,null,null,null,null,null
11306,2102,51316,walk,obj_player,spot_indoor,null,null,null,null,null,null,null,null
11306,2102,51317,time,null,null,null,1000,null,null,null,null,null,1014
11306,2103,51318,portrait,null,portrait_customer,0,1,null,???,???,"“이웃인데요, 너무 시끄러워서요.”",“It's your neighbor. You're being too loud. ”,null
11306,2103,51319,portrait,null,portrait_customer,0,1,null,???,???,“조금만 조용히 해주세요.”,“I'm here to ask you to be a bit more quiet. ”,1015
11306,2104,51320,portrait,null,portrait_customer,0,1,null,???,???,“그래?”,“No?”,null
11306,2104,51321,time,null,null,null,1000,null,null,null,null,null,null
11306,2104,51322,narrative,null,null,null,1,null,null,null,“발소리가 들리지 않는다.”,“You don't hear any footprints leaving. ”,null
11306,2104,51323,narrative,null,null,null,0,null,null,null,null,null,null
11306,2104,51324,image2,null,img_peep_night,0,1,255_255_255_1,null,null,null,null,null
11306,2104,51325,time,null,null,null,1000,null,null,null,null,null,null
11306,2104,51326,narrative,null,null,null,1,null,null,null,“왠지 몸이 으슬으슬하다. ”,“You feel the room getting colder. ”,null
11306,2104,51327,narrative,null,null,null,0,null,null,null,null,null,null
11306,2104,51328,image2,null,img_peep_night,0,1,255_255_255_1,null,null,null,null,null
11402,2105,51329,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11402,2105,51330,spawn,obj_player,spot_road1,0,1,255_255_255_1,null,null,null,null,null
11402,2105,51331,spawn,obj_car,spot_road4,0,1,255_255_255_1,null,null,null,null,null
11402,2105,51332,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
11402,2105,51333,sfx,null,sfx_car_move,1,1,null,null,null,null,null,null
11402,2105,51334,run,obj_car,spot_road3,null,null,null,null,null,null,null,null
11402,2105,51335,time,null,null,null,1000,null,null,null,null,null,null
11402,2105,51336,walk,obj_stalker,spot_road2,null,null,null,null,null,null,null,null
11402,2105,51337,portrait,null,portrait_man_s,0,1,null,남자,Man,"“아, 안녕하세요.”","“Oh, hello. ”",null
11402,2105,51338,portrait,null,portrait_man_s,0,1,null,남자,Man,“어제는 집에 잘 가셨나보네요.”,“It looks like you went home safely. ”,null
11402,2105,51339,portrait,null,portrait_man_s,3,1,null,남자,Man,“어? 근데 오늘도 일하러 가세요?”,"“Wait, are you going to work right now?”",null
11402,2105,51340,portrait,null,portrait_man_s,0,1,null,남자,Man,“그렇군요…”,“I see...”,null
11402,2105,51341,portrait,null,null,null,0,null,null,null,null,null,null
11402,2105,51342,time,null,null,null,3000,null,null,null,null,null,null
11402,2105,51343,portrait,null,portrait_man_s,0,1,null,남자,Man,“그… 혹시 제 번호 저장하셨나요?”,“Um... did you perhaps save my number?”,null
11402,2105,51344,portrait,null,portrait_man_s,11,1,null,남자,Man,"“그, 그렇군요.”","“Oh, okay. ”",null
11402,2105,51345,portrait,null,null,null,0,null,null,null,null,null,null
11402,2105,51346,time,null,null,null,3000,null,null,null,null,null,null
11402,2105,51347,portrait,null,portrait_man_s,0,1,null,남자,Man,"“저, 여기 사신지 얼마나 되신지는 모르겠지만…아니, 이미 아실 것 같지만. ”","“Uh, I don't know how long you've been around here, but... no, I'm pretty sure you already know by now. ”",null
11402,2105,51348,portrait,null,portrait_man_s,0,1,null,남자,Man,"“여기, 치안이 좀 많이 안 좋아요.”",“This town isn't exactly the best place to live in. ”,null
